symbol,fold_combo,n_train,n_test,n_trades,total_ret,win_rate,sharpe
PIDILITIND,1+5,765,393,29,0.6226200053249251,0.5172413793103449,0.82
PIDILITIND,2+3,773,390,18,-0.1315647984955629,0.6111111111111112,-0.532
PIDILITIND,2+5,765,393,29,0.60193041666795,0.5862068965517241,1.211
PIDILITIND,3+4,773,390,19,0.03605385376158021,0.42105263157894735,0.343
PIDILITIND,3+5,765,393,32,0.11335246061969806,0.5,0.454
PIDILITIND,4+5,775,393,39,-0.049993858059156016,0.5128205128205128,-0.034
POLYCAB,0+1,710,356,35,1.0930826976646655,0.5714285714285714,1.355
POLYCAB,0+2,700,356,35,1.581962468519563,0.5428571428571428,1.168
POLYCAB,0+3,700,356,35,3.2252632310189533,0.6,1.202
POLYCAB,0+4,700,356,35,3.8383003501662074,0.4857142857142857,0.975
POLYCAB,0+5,702,359,32,7.791120435252864,0.71875,1.148
POLYCAB,1+2,705,356,35,1.0915512839697885,0.6,1.456
POLYCAB,1+3,695,356,17,0.5682359637123251,0.6470588235294118,1.931
POLYCAB,1+4,695,356,32,2.765720717294485,0.625,1.368
POLYCAB,1+5,697,359,19,0.5599004346374767,0.631578947368421,1.795
POLYCAB,2+3,705,356,34,0.9130395393788682,0.6764705882352942,1.47
POLYCAB,2+4,695,356,35,1.2586241769192257,0.5714285714285714,1.14
POLYCAB,2+5,697,359,24,2.179154245646425,0.8333333333333334,1.764
POLYCAB,3+4,705,356,35,0.6354759354768771,0.5714285714285714,1.021
POLYCAB,3+5,697,359,33,1.1850346033145107,0.696969696969697,1.631
POLYCAB,4+5,707,359,34,0.3298940628113285,0.6470588235294118,0.761
POWERGRID,0+1,697,350,28,0.23675023090809244,0.5357142857142857,0.788
POWERGRID,0+2,687,350,24,0.006074618652244235,0.4583333333333333,0.154
POWERGRID,0+3,687,350,17,0.9466144584759788,0.47058823529411764,1.149
POWERGRID,0+4,687,350,32,2.108532042266198,0.4375,0.863
POWERGRID,0+5,690,352,35,2.5420240242022176,0.4,0.845
POWERGRID,1+3,682,350,7,0.21957710160783295,0.7142857142857143,3.678
POWERGRID,1+5,685,352,26,0.3677308879970651,0.5,1.492
POWERGRID,2+3,692,350,17,0.7353680795198709,0.8235294117647058,3.963
POWERGRID,2+4,682,350,15,0.524798988618604,0.4,1.09
POWERGRID,2+5,685,352,29,0.7453480205053902,0.4482758620689655,0.948
POWERGRID,3+4,692,350,14,0.2467348484841687,0.7142857142857143,1.861
POWERGRID,3+5,685,352,26,0.6947949345384914,0.6538461538461539,1.997
POWERGRID,4+5,695,352,28,-0.031294205700504896,0.35714285714285715,0.003
RELIANCE,0+1,707,356,16,0.36772090760584475,0.5,1.198
RELIANCE,0+2,697,356,13,0.4345895915062321,0.6923076923076923,1.531
RELIANCE,1+2,702,356,8,0.15091539682339894,0.625,1.324
RELIANCE,1+5,697,356,23,0.09139294341312287,0.5652173913043478,0.48
RELIANCE,2+3,702,356,19,-0.043540701479675925,0.5263157894736842,-0.088
RELIANCE,2+4,692,356,19,-0.14211926488483706,0.47368421052631576,-0.546
RELIANCE,2+5,697,356,15,0.6115631536130077,0.6666666666666666,2.391
SAIL,0+5,798,406,28,10.607951921126057,0.6071428571428571,1.436
SAIL,2+4,790,404,15,0.27853931399273946,0.5333333333333333,1.348
SAIL,3+4,800,404,17,0.5375135238110138,0.6470588235294118,1.576
SAIL,3+5,793,406,26,0.8580601624413242,0.6538461538461539,1.744
SBILIFE,0+2,698,356,25,0.5132914844878882,0.56,1.007
SBILIFE,0+3,698,356,18,0.5119281326563869,0.6666666666666666,1.075
SBILIFE,0+4,698,356,31,0.46868872678265516,0.45161290322580644,0.732
SBILIFE,0+5,702,357,24,0.4059512708311481,0.5416666666666666,0.737
SBILIFE,1+2,703,356,19,0.4240126343392987,0.5789473684210527,1.642
SBILIFE,1+4,693,356,17,0.3215824441123074,0.5882352941176471,1.225
SBILIFE,2+3,703,356,17,0.21981829150315346,0.6470588235294118,1.247
SBILIFE,2+4,693,356,31,0.39859105296664255,0.6451612903225806,1.028
SBILIFE,2+5,697,357,27,0.4568723104171626,0.5555555555555556,1.281
SBIN,0+2,726,370,20,0.3536180768063819,0.6,1.119
SBIN,0+3,726,370,32,1.0976569115115984,0.53125,0.765
SBIN,0+4,726,370,29,1.8471609237204474,0.6206896551724138,0.905
SBIN,0+5,730,371,30,2.3912345677443163,0.6,0.927
SBIN,2+5,725,371,24,0.5308542551885369,0.5833333333333334,1.201
SBIN,3+5,725,371,26,1.0360303048018316,0.6153846153846154,2.69
SHREECEM,0+1,709,356,19,0.22190059353801916,0.5789473684210527,0.788
SHREECEM,0+2,699,356,12,0.18461952674969573,0.5,1.278
SHREECEM,0+5,702,358,25,0.35144092556561324,0.48,0.833
SHREECEM,1+3,694,356,9,0.17626679908073428,0.5555555555555556,1.608
SHREECEM,1+4,694,356,21,0.21057496134844933,0.5238095238095238,0.753
SHREECEM,3+4,704,356,12,-0.03818945660823836,0.5,-0.204
SHREECEM,4+5,707,358,16,0.12533980027011982,0.5,0.828
SIEMENS,0+1,885,444,28,0.9912165365005525,0.6428571428571429,1.851
SIEMENS,0+2,875,444,44,1.8192145279723895,0.5227272727272727,1.501
SIEMENS,0+3,875,444,34,1.800176860265314,0.5,1.162
SIEMENS,0+4,875,444,5,1.7298935135828244,0.6,2.912
SIEMENS,0+5,878,446,44,4.635283199779146,0.5,0.864
SIEMENS,1+2,880,444,44,0.6526747999841662,0.5454545454545454,0.969
SIEMENS,1+3,870,444,37,0.5808753951441445,0.6216216216216216,0.882
SIEMENS,1+4,870,444,9,0.20497686925060132,0.6666666666666666,1.538
SIEMENS,1+5,873,446,43,2.5081580859931565,0.5813953488372093,0.819
SIEMENS,2+3,880,444,44,0.5270877147874777,0.5909090909090909,1.014
SIEMENS,2+4,870,444,21,0.44629369309007205,0.6666666666666666,1.304
SIEMENS,2+5,873,446,43,2.1751892217209665,0.5116279069767442,0.975
SIEMENS,3+5,873,446,42,0.8249527373503869,0.5238095238095238,0.834
SIEMENS,4+5,883,446,30,0.16694950354123717,0.5666666666666667,0.537
SUNPHARMA,0+1,670,336,25,1.007523898621105,0.56,1.692
SUNPHARMA,0+2,660,336,32,1.137912098337725,0.5,1.196
SUNPHARMA,0+3,660,336,25,0.4184694298149161,0.44,0.996
SUNPHARMA,0+4,660,336,25,3.0215603515484712,0.48,1.306
SUNPHARMA,0+5,662,339,33,3.004071122721835,0.45454545454545453,0.989
SUNPHARMA,2+5,657,339,26,1.1597840820962597,0.5769230769230769,1.284
SUNPHARMA,3+4,665,336,12,0.31540744925457864,0.5833333333333334,2.933
TATACONSUM,0+2,670,340,31,1.6866805513467673,0.5483870967741935,1.485
TATACONSUM,0+3,670,340,16,2.0482310212715507,0.6875,2.484
TATACONSUM,0+4,670,340,25,2.723890589278386,0.64,1.518
TATACONSUM,0+5,670,345,28,0.1742266397569341,0.4642857142857143,0.536
TATACONSUM,1+4,665,340,12,0.3716902273872629,0.6666666666666666,1.441
TATACONSUM,1+5,665,345,18,0.3789144855283415,0.6111111111111112,1.958
TATACONSUM,2+3,675,340,19,0.19232874592726468,0.5789473684210527,1.215
TATACONSUM,2+4,665,340,31,-0.0426739968884684,0.5161290322580645,0.092
TATACONSUM,2+5,665,345,34,0.2358258931170638,0.5,0.594
TATACONSUM,3+4,675,340,31,0.22304035107684284,0.6129032258064516,0.739
TATACONSUM,3+5,665,345,27,0.16541754230143813,0.48148148148148145,0.697
TATACONSUM,4+5,675,345,18,0.08250439291617662,0.7222222222222222,0.512
TATAELXSI,0+5,742,379,21,0.2412612008208712,0.6190476190476191,0.756
TATAELXSI,1+2,745,376,26,2.581795781992753,0.6153846153846154,2.213
TATAELXSI,1+3,735,376,13,0.9974806562319973,0.6923076923076923,2.81
TATAELXSI,1+4,735,376,18,0.9878482263469182,0.6666666666666666,2.042
TATAELXSI,1+5,737,379,25,0.8317457295173825,0.64,1.614
TATAELXSI,2+3,745,376,16,0.4396460543735212,0.625,1.403
TATAELXSI,2+4,735,376,28,-0.1130777359520011,0.39285714285714285,-0.026
TATAELXSI,2+5,737,379,28,-0.2424128150524243,0.4642857142857143,-0.12
TATAELXSI,3+4,745,376,28,-0.2932886868815211,0.39285714285714285,-0.823
TATAELXSI,3+5,737,379,29,-0.5629673889901561,0.3793103448275862,-1.244
TATAELXSI,4+5,747,379,36,-0.5524636639083367,0.3611111111111111,-1.61
TATAPOWER,0+1,891,446,19,-0.1320863916281444,0.47368421052631576,-0.094
TATAPOWER,0+2,881,446,24,2.093324841290773,0.5833333333333334,1.672
TATAPOWER,0+3,881,446,27,-0.060736917762316045,0.4444444444444444,-0.005
TATAPOWER,0+4,881,446,27,0.4917939067488588,0.48148148148148145,1.101
TATAPOWER,0+5,882,450,38,5.444433900453722,0.47368421052631576,0.813
TATAPOWER,1+3,876,446,13,0.40715996830420487,0.6923076923076923,1.392
TATAPOWER,1+5,877,450,24,0.030361774207073644,0.4583333333333333,0.291
TATAPOWER,2+4,876,446,32,1.961206071632076,0.625,1.974
TATAPOWER,2+5,877,450,23,1.469628963256079,0.6086956521739131,1.302
TATAPOWER,3+4,886,446,12,0.7061890148106729,0.6666666666666666,3.593
TATAPOWER,3+5,877,450,21,0.2925445307099286,0.3333333333333333,0.668
TATAPOWER,4+5,887,450,10,0.26454027263457625,0.5,2.258
TATASTEEL,0+1,873,438,17,-0.11173416833639294,0.5294117647058824,-0.004
TATASTEEL,0+2,863,438,40,0.7152420494112743,0.55,0.609
TATASTEEL,0+3,863,438,43,1.7642811555491718,0.6046511627906976,0.875
TATASTEEL,0+4,863,438,34,1.9989857477733617,0.47058823529411764,0.812
TATASTEEL,0+5,866,440,43,3.40632883560162,0.5348837209302325,0.827
TATASTEEL,1+4,858,438,8,0.6934944627614696,0.875,4.628
TATASTEEL,1+5,861,440,13,1.691475789108615,0.8461538461538461,5.533
TATASTEEL,2+3,868,438,29,0.14866668369981761,0.6206896551724138,0.501
TATASTEEL,2+4,858,438,38,0.7213143505637309,0.631578947368421,1.234
TATASTEEL,2+5,861,440,34,0.6300723176334877,0.5588235294117647,0.907
TATASTEEL,3+4,868,438,6,0.2934773416948482,0.6666666666666666,3.017
TATASTEEL,3+5,861,440,27,2.2945231991406994,0.6666666666666666,1.29
TATASTEEL,4+5,871,440,32,0.47973208946729073,0.59375,1.299
TCS,0+5,686,348,21,-0.5135237042555548,0.47619047619047616,-0.627
TCS,1+2,686,348,18,0.015167040451411262,0.5,0.206
TCS,1+3,676,348,6,0.09719732444094942,0.6666666666666666,2.978
TCS,1+5,681,348,7,0.05961533392029694,0.5714285714285714,0.813
TCS,2+3,686,348,23,0.13751546793575375,0.6086956521739131,0.678
TCS,2+4,676,348,6,-0.06934714366555417,0.5,-1.095
TCS,2+5,681,348,27,-0.08609707219236418,0.48148148148148145,-0.088
TCS,3+4,686,348,10,-0.11214434243562343,0.5,-1.091
TECHM,0+1,723,364,17,0.2718928538218879,0.7058823529411765,1.061
TECHM,0+2,713,364,29,0.4157522547992458,0.5862068965517241,0.643
TECHM,0+3,713,364,27,0.9967435049445965,0.7037037037037037,1.372
TECHM,0+4,713,364,23,1.2663717053036607,0.6956521739130435,1.273
TECHM,1+2,718,364,14,0.0729224119779397,0.6428571428571429,0.523
TECHM,1+3,708,364,19,0.7503560554642674,0.631578947368421,2.549
TECHM,1+4,708,364,8,0.5456913682223345,0.875,7.037
TECHM,2+3,718,364,30,-0.09318109108037498,0.5666666666666667,-0.016
TECHM,2+4,708,364,21,0.00017590647819432093,0.3333333333333333,0.229
TECHM,2+5,713,364,32,0.0376216313379909,0.46875,0.302
TECHM,3+4,718,364,21,0.2819518520684934,0.5714285714285714,1.261
TECHM,3+5,713,364,18,0.7815920290559435,0.5555555555555556,2.206
TITAN,0+1,858,430,33,0.27664529342917854,0.6666666666666666,0.656
TITAN,0+2,848,430,23,0.35427604416643277,0.5652173913043478,0.998
TITAN,0+3,848,430,25,1.5564328717150229,0.68,1.686
TITAN,0+4,848,430,29,0.19593672370066617,0.5862068965517241,0.673
TITAN,0+5,850,433,43,4.325616701930077,0.7209302325581395,1.049
TITAN,1+2,853,430,42,0.6135077679645438,0.6428571428571429,0.897
TITAN,1+3,843,430,35,0.7266954269004926,0.6571428571428571,1.052
TITAN,1+4,843,430,41,1.4960845704236094,0.6097560975609756,0.929
TITAN,1+5,845,433,38,2.08853171370241,0.6842105263157895,1.03
TITAN,2+3,853,430,40,0.950521812319401,0.675,1.715
TITAN,2+4,843,430,40,1.2358001403556478,0.575,1.339
TITAN,2+5,845,433,43,1.8304900319924662,0.6046511627906976,1.355
TITAN,3+4,853,430,42,0.4261594629642329,0.5476190476190477,0.929
TITAN,3+5,845,433,43,0.9110253679333822,0.6511627906976745,1.411
TITAN,4+5,855,433,43,0.3327295922763316,0.5581395348837209,0.797
TORNTPHARM,0+1,682,342,19,0.6645797558902793,0.7368421052631579,3.066
TORNTPHARM,0+2,672,342,31,0.8376614264750784,0.6129032258064516,1.238
TORNTPHARM,0+3,672,342,20,0.9050491015205002,0.7,2.122
TORNTPHARM,0+4,672,342,19,0.23941002488998175,0.5263157894736842,1.17
TORNTPHARM,0+5,674,345,31,3.4304677752991983,0.5806451612903226,1.322
TORNTPHARM,1+2,677,342,26,0.3103080368576361,0.7692307692307693,1.164
TORNTPHARM,1+3,667,342,21,0.6436920340252599,0.7619047619047619,2.51
TORNTPHARM,1+4,667,342,24,0.9181980615898113,0.625,1.186
TORNTPHARM,1+5,669,345,34,1.748322591894921,0.6470588235294118,1.099
TORNTPHARM,2+3,677,342,24,0.19539991900729126,0.5833333333333334,0.859
TORNTPHARM,2+4,667,342,26,1.244832992983293,0.6923076923076923,1.441
TORNTPHARM,2+5,669,345,25,1.7992523230661952,0.72,1.394
TORNTPHARM,3+4,677,342,19,0.30019470802712656,0.5789473684210527,1.521
TVSMOTOR,0+1,745,374,23,0.129019880067077,0.5652173913043478,0.555
TVSMOTOR,0+2,735,374,29,1.148502383044729,0.6206896551724138,1.348
TVSMOTOR,0+3,735,374,27,-0.09051243197399528,0.5925925925925926,-0.029
TVSMOTOR,0+4,735,374,37,3.438327322294896,0.5675675675675675,0.857
TVSMOTOR,0+5,738,376,37,5.44280107612868,0.6216216216216216,0.87
TVSMOTOR,1+2,740,374,24,1.3797328900651542,0.6666666666666666,2.803
TVSMOTOR,1+3,730,374,20,0.22643118059503275,0.5,1.04
TVSMOTOR,1+4,730,374,31,0.4903978538821421,0.5806451612903226,1.061
TVSMOTOR,1+5,733,376,28,10.113404219908123,0.6428571428571429,1.24
TVSMOTOR,2+4,730,374,10,0.21647271558789183,0.7,1.678
TVSMOTOR,2+5,733,376,27,0.5078513391394173,0.5555555555555556,1.154
TVSMOTOR,3+5,733,376,17,0.5346059781341392,0.5882352941176471,1.787
ULTRACEMCO,0+1,689,346,6,0.13466672692599313,0.5,1.582
ULTRACEMCO,0+2,679,346,34,0.3828112961343999,0.5,0.638
ULTRACEMCO,0+4,679,346,34,1.4322912720470837,0.5588235294117647,0.916
ULTRACEMCO,0+5,682,348,28,0.8516826315255737,0.42857142857142855,0.778
ULTRACEMCO,1+2,684,346,23,0.24571548122603337,0.5652173913043478,0.878
ULTRACEMCO,1+4,674,346,25,1.114567045726921,0.56,2.18
ULTRACEMCO,1+5,677,348,7,0.047462779938813204,0.5714285714285714,0.861
ULTRACEMCO,2+3,684,346,24,-0.09046877457511693,0.5,-0.167
ULTRACEMCO,2+4,674,346,34,0.24014380661156554,0.5294117647058824,0.5
ULTRACEMCO,2+5,677,348,33,0.23475006571173695,0.45454545454545453,0.492
ULTRACEMCO,3+4,684,346,18,0.49608656319764544,0.7222222222222222,2.218
ULTRACEMCO,4+5,687,348,20,0.23640988925578754,0.6,1.145
VEDL,0+2,786,398,38,1.9336701906787468,0.6052631578947368,0.838
VEDL,0+3,786,398,36,1.7805727121695054,0.5555555555555556,0.775
VEDL,0+4,786,398,32,2.8562467387185126,0.53125,0.893
VEDL,0+5,786,403,32,7.037579448684921,0.6875,0.91
VEDL,1+3,781,398,16,1.4190216463168825,0.75,2.84
VEDL,1+5,781,403,21,7.581420865863356,0.7619047619047619,2.095
VEDL,2+3,791,398,35,0.7193694401708466,0.5714285714285714,1.11
VEDL,2+4,781,398,35,0.9278552602965562,0.5714285714285714,1.171
VEDL,2+5,781,403,40,3.223290694889079,0.65,1.334
VEDL,3+4,791,398,30,0.23940371752735823,0.5,0.715
VEDL,3+5,781,403,27,3.0586068882091553,0.7037037037037037,2.196
VEDL,4+5,791,403,31,1.0054597623109411,0.5806451612903226,1.757
VOLTAS,0+2,853,432,30,0.22752310892281202,0.5333333333333333,0.61
VOLTAS,0+3,853,432,13,-0.01832634103893971,0.5384615384615384,-0.008
VOLTAS,0+5,854,436,26,0.16723241448242954,0.5769230769230769,0.659
VOLTAS,1+2,858,432,24,-0.1480922110174855,0.5833333333333334,-0.116
VOLTAS,1+3,848,432,27,-0.036620398154560974,0.6666666666666666,0.091
VOLTAS,1+4,848,432,12,-0.11415030352795397,0.25,-0.145
VOLTAS,2+3,858,432,27,-0.1626845784216061,0.5925925925925926,-0.276
VOLTAS,2+4,848,432,26,0.1252613493624053,0.5,0.51
VOLTAS,3+5,849,436,11,-0.10199915205807297,0.36363636363636365,-0.967
WIPRO,0+1,727,364,7,-0.14886207285330022,0.2857142857142857,-0.774
WIPRO,0+2,717,364,31,0.3363570775350442,0.45161290322580644,0.575
WIPRO,0+4,717,364,15,0.24585884993208418,0.6,1.087
WIPRO,1+2,722,364,19,0.04558984558242751,0.5263157894736842,0.359
WIPRO,1+3,712,364,12,-0.17383079200521456,0.6666666666666666,-0.21
WIPRO,1+5,713,368,13,0.05067570331912297,0.38461538461538464,0.434
WIPRO,2+3,722,364,23,-0.34990567409518003,0.391304347826087,-1.481
WIPRO,2+4,712,364,33,-0.2449380404853817,0.48484848484848486,-0.382
WIPRO,2+5,713,368,35,-0.36682501991302896,0.42857142857142855,-0.547
WIPRO,3+4,722,364,19,0.3225251287074047,0.5789473684210527,1.454
